GR;nr_modello;nome_modello;conc.;collezione;specifica;nome_modello.1;colore;ordinamento;ID Joor;Foto;fotolook;Concatena;;;;
18;269;IMAGINE;269IMAGINE;271;Borsa Elegante;IMAGINE;0308 0002;99;544197||30800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp_Image_2026-05-26_at_17.11.48-removebg-preview.png;https://127-foto.netlify.app/257.jpg;IMAGINE 0308 0002(269);;;;
18;269;NOSTRANO;269NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/257.jpg;NOSTRANO 0001 0002(269);;;;
18;269;ULLANO        B;269ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/257.jpg;ULLANO        B 49(269);;;;
18;269;NORRENI       A;269NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/257.jpg;NORRENI       A 0001 0002(269);;;;
;270;PACIUS;270PACIUS;271;Abito;PACIUS;0380 0380;7;544294||38003800000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/_jBSAwKJR_KT-Tb2EMeokw_8901802736a5634ea223001_48553066_03010020XX1.jpg;https://127-foto.netlify.app/256.jpg;PACIUS 0380 0380(270);;;;
;270;IMAGINE;270IMAGINE;271;Borsa Elegante;IMAGINE;0308 0002;99;544197||30800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp_Image_2026-05-26_at_17.11.48-removebg-preview.png;https://127-foto.netlify.app/256.jpg;IMAGINE 0308 0002(270);;;;
;270;NOSTRANO;270NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/256.jpg;NOSTRANO 0001 0002(270);;;;
;270;ULLANO        B;270ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/256.jpg;ULLANO        B 49(270);;;;
;270;NORRENI       A;270NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/256.jpg;NORRENI       A 0001 0002(270);;;;
19;271;PACIUS;271PACIUS;271;Abito;PACIUS;0101 0101;7;544294||10101010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/9NHfc74LRcW8HwYppvQiTg_11492979326a145257f00c85_62094630_02930040XX1.jpg;https://127-foto.netlify.app/269.jpg;PACIUS 0101 0101(271);;;;
19;271;ILLUSIVO;271ILLUSIVO;271;Borsa Elegante;ILLUSIVO;0101 0002;99;544198||10100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/8Ym96RLgRECBZ97ahhC1Qw_19829283306a56433179a199_96083636_03050250XX1.jpg;https://127-foto.netlify.app/269.jpg;ILLUSIVO 0101 0002(271);;;;
19;271;NORMALE;271NORMALE;271;Orecchino;NORMALE;0001 0002;99;544389||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/SWQJKiLaRT-MjLCakEdMKQ_19069769546a14533cc097f4_53200427_02971420XX1.jpg;https://127-foto.netlify.app/269.jpg;NORMALE 0001 0002(271);;;;
19;271;ULLANO        B;271ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/269.jpg;ULLANO        B 5(271);;;;
19;271;NORRENI       A;271NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/269.jpg;NORRENI       A 0001 0002(271);;;;
18;272;PORTES;272PORTES;271;Abito;PORTES;2123 2123;7;544347||212321230000;#N/D;https://127-foto.netlify.app/263.jpg;PORTES 2123 2123(272);;;;
18;272;IMAGINE;272IMAGINE;271;Borsa Elegante;IMAGINE;2612 0002;99;544197||261200020000;#N/D;https://127-foto.netlify.app/263.jpg;IMAGINE 2612 0002(272);;;;
18;272;NOSTRANO;272NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/263.jpg;NOSTRANO 0001 0002(272);;;;
18;272;ULLANO        B;272ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/263.jpg;ULLANO        B 5(272);;;;
19;273;PORTES;273PORTES;271;Abito;PORTES;1223 1223;7;544347||122312230000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/PORTES_122300000000.jpg;https://127-foto.netlify.app/264.jpg;PORTES 1223 1223(273);;;;
19;273;IMAGINE;273IMAGINE;271;Borsa Elegante;IMAGINE;1227 0002;99;544197||122700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/73304525-d371-4c12-abb8-42e152cba2c3-removebg-preview.png;https://127-foto.netlify.app/264.jpg;IMAGINE 1227 0002(273);;;;
19;273;NORMALE;273NORMALE;271;Orecchino;NORMALE;0001 0002;99;544389||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/SWQJKiLaRT-MjLCakEdMKQ_19069769546a14533cc097f4_53200427_02971420XX1.jpg;https://127-foto.netlify.app/264.jpg;NORMALE 0001 0002(273);;;;
19;273;ULLANO        B;273ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/264.jpg;ULLANO        B 5(273);;;;
19;274;PRAGMATICA;274PRAGMATICA;271;Abito;PRAGMATICA;1215;7;544087||121500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/Cl5jjyZxTtKe4hBPKLlAeA_9135642946a5634f72d3db6_10183387_03010280XX1.jpg;https://127-foto.netlify.app/265.jpg;PRAGMATICA 1215(274);;;;
19;274;NORMALE;274NORMALE;271;Orecchino;NORMALE;0001 0002;99;544389||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/SWQJKiLaRT-MjLCakEdMKQ_19069769546a14533cc097f4_53200427_02971420XX1.jpg;https://127-foto.netlify.app/265.jpg;NORMALE 0001 0002(274);;;;
19;274;ULLANO        B;274ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/265.jpg;ULLANO        B 5(274);;;;
20;275;PRAGMATICA;275PRAGMATICA;271;Abito;PRAGMATICA;1185;7;544087||118500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/sw4Yb4mzR9u77aRYQswyaw_19985586126a5634f6b0f7d4_07582450_03010270XX1.jpg;https://127-foto.netlify.app/258.jpg;PRAGMATICA 1185(275);;;;
20;275;NOSTRANO;275NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/258.jpg;NOSTRANO 0001 0002(275);;;;
20;275;IGLESIAS      C;275IGLESIAS      C;271;Borsa Elegante;IGLESIAS      C;0001 0001;99;544482||100010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IGLESIASC_100020000.jpg;https://127-foto.netlify.app/258.jpg;IGLESIAS      C 0001 0001(275);;;;
20;275;ULLANO        B;275ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/258.jpg;ULLANO        B 5(275);;;;
20;276;PIONA;276PIONA;271;Abito;PIONA;512;7;544545||51200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/0822pfFVSTOGNCzLA12CjQ_6479248516a5634f2299617_27904116_03010180XX1.jpg;https://127-foto.netlify.app/261.jpg;PIONA 512(276);;;;
20;276;NORMALE;276NORMALE;271;Orecchino;NORMALE;0001 0002;99;544389||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/SWQJKiLaRT-MjLCakEdMKQ_19069769546a14533cc097f4_53200427_02971420XX1.jpg;https://127-foto.netlify.app/261.jpg;NORMALE 0001 0002(276);;;;
20;276;ULLANO        B;276ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/261.jpg;ULLANO        B 49(276);;;;
20;276;NORRENI       A;276NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/261.jpg;NORRENI       A 0001 0002(276);;;;
21;277;PIONA;277PIONA;271;Abito;PIONA;615;7;544545||61500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/t3I60qBVQuGbr0uwtKhABA_16864219116a5634f2975a28_43090070_03010190XX1.jpg;https://127-foto.netlify.app/295.jpg;PIONA 615(277);;;;
21;277;NESLIA;277NESLIA;271;Orecchino;NESLIA;0001 0002;99;544374||100020000;#N/D;https://127-foto.netlify.app/295.jpg;NESLIA 0001 0002(277);;;;
21;277;NUMIDICA;277NUMIDICA;271;Collana;NUMIDICA;0001 0002;99;544385||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/stqXkg5cTHeOmbhVltZJyQ_5933230536a1450d3ad36a9_87570025_02970900XX1.jpg;https://127-foto.netlify.app/295.jpg;NUMIDICA 0001 0002(277);;;;
21;277;IGLESIAS      C;277IGLESIAS      C;271;Borsa Elegante;IGLESIAS      C;0001 0001;99;544482||100010000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IGLESIASC_100020000.jpg;https://127-foto.netlify.app/295.jpg;IGLESIAS      C 0001 0001(277);;;;
21;277;ULLANO        B;277ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/295.jpg;ULLANO        B 5(277);;;;
21;277;NORRENI       A;277NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/295.jpg;NORRENI       A 0001 0002(277);;;;
19;278;VIGONE;278VIGONE;271;Giacca;VIGONE;2524;1;544542||252400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/vcpDHT_rRnqK3-umxm7Mqw_3535464316a56351f47e0d1_30374937_03030130XX1.jpg;https://127-foto.netlify.app/262.jpg;VIGONE 2524(278);;;;
19;278;PIACENTE;278PIACENTE;271;Abito;PIACENTE;2524;7;544423||252400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/_NVlT5LCREGJlSu5AYlWug_16406898316a5634f1af47c8_91630594_03010170XX1.jpg;https://127-foto.netlify.app/262.jpg;PIACENTE 2524(278);;;;
19;278;NOSTRANO;278NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/262.jpg;NOSTRANO 0001 0002(278);;;;
19;278;IGLESIAS      C;278IGLESIAS      C;271;Borsa Elegante;IGLESIAS      C;0001 0002;99;544482||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/wXTOZtvnSL6UH9cdKRL5xA_6448802356a56433107eee9_94519357_03050240XX1.jpg;https://127-foto.netlify.app/262.jpg;IGLESIAS      C 0001 0002(278);;;;
19;278;ULLANO        B;278ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/262.jpg;ULLANO        B 5(278);;;;
19;278;NORRENI       A;278NORRENI       A;271;Bracciale;NORRENI       A;0001 0002;99;544521||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1PlISX0OTxOSrsoFuDS2MQ_3563719746a56433f014874_84367126_03050560XX1.jpg;https://127-foto.netlify.app/262.jpg;NORRENI       A 0001 0002(278);;;;
18;279;VIGONE;279VIGONE;271;Giacca;VIGONE;351;1;544542||35100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/PwnydovdTISmz7pqnkCjvg_19660973876a56351ec10d12_25393062_03030120XX1.jpg;https://127-foto.netlify.app/255.jpg;VIGONE 351(279);;;;
18;279;PIACENTE;279PIACENTE;271;Abito;PIACENTE;351;7;544423||35100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/y-9IIax2Qhm6oNaRYkSUIw_15461293026a5634f12951f5_20231573_03010160XX1.jpg;https://127-foto.netlify.app/255.jpg;PIACENTE 351(279);;;;
18;279;IMAGINE;279IMAGINE;271;Borsa Elegante;IMAGINE;0308 0002;99;544197||30800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp_Image_2026-05-26_at_17.11.48-removebg-preview.png;https://127-foto.netlify.app/255.jpg;IMAGINE 0308 0002(279);;;;
18;279;ULLANO        B;279ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/255.jpg;ULLANO        B 49(279);;;;
21;280;BASARE;280BASARE;271;Camicia;BASARE;1281;2;544308||128100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WtmIw2A4R8mM2rJyxkWLNQ_15978111846a5634def2c4e2_41625120_03000170XX1.jpg;https://127-foto.netlify.app/266.jpg;BASARE 1281(280);;;;
21;280;ALBAVILLA;280ALBAVILLA;271;Pantalone;ALBAVILLA;1281;5;544299||128100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ubkfRvSESf-sUoZdhbUdww_9636745816a145231d5cbd3_44907422_02900160XX1.jpg;https://127-foto.netlify.app/266.jpg;ALBAVILLA 1281(280);;;;
21;280;IMAGINE;280IMAGINE;271;Borsa Elegante;IMAGINE;1227 0002;99;544197||122700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/73304525-d371-4c12-abb8-42e152cba2c3-removebg-preview.png;https://127-foto.netlify.app/266.jpg;IMAGINE 1227 0002(280);;;;
21;280;NESLIA;280NESLIA;271;Orecchino;NESLIA;0001 0002;99;544374||100020000;#N/D;https://127-foto.netlify.app/266.jpg;NESLIA 0001 0002(280);;;;
21;280;ULLANO        B;280ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/266.jpg;ULLANO        B 5(280);;;;
21;281;BASARE;281BASARE;271;Camicia;BASARE;202;2;544308||20200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/dU-yhud1TE6UEngqFNs8TA_16022656596a5634de7e4801_43574907_03000160XX1.jpg;https://127-foto.netlify.app/288.jpg;BASARE 202(281);;;;
21;281;NUMIDICA;281NUMIDICA;271;Collana;NUMIDICA;0001 0002;99;544385||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/stqXkg5cTHeOmbhVltZJyQ_5933230536a1450d3ad36a9_87570025_02970900XX1.jpg;https://127-foto.netlify.app/288.jpg;NUMIDICA 0001 0002(281);;;;
21;281;IGLESIAS      C;281IGLESIAS      C;271;Borsa Elegante;IGLESIAS      C;0001 0002;99;544482||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/wXTOZtvnSL6UH9cdKRL5xA_6448802356a56433107eee9_94519357_03050240XX1.jpg;https://127-foto.netlify.app/288.jpg;IGLESIAS      C 0001 0002(281);;;;
21;281;ULLANO        B;281ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/288.jpg;ULLANO        B 49(281);;;;
20;282;PRINCESS;282PRINCESS;271;Abito;PRINCESS;1185;7;544210||118500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/-6leYZJVRLakf9qsot8eVg_20664026206a5634fa1862e7_84211020_03010340XX1.jpg;https://127-foto.netlify.app/259.jpg;PRINCESS 1185(282);;;;
20;282;IMAGINE;282IMAGINE;271;Borsa Elegante;IMAGINE;1178 0002;99;544197||117800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp_Image_2026-05-26_at_17.10.18-removebg-preview.png;https://127-foto.netlify.app/259.jpg;IMAGINE 1178 0002(282);;;;
20;282;NUMIDICA;282NUMIDICA;271;Collana;NUMIDICA;0001 0002;99;544385||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/stqXkg5cTHeOmbhVltZJyQ_5933230536a1450d3ad36a9_87570025_02970900XX1.jpg;https://127-foto.netlify.app/259.jpg;NUMIDICA 0001 0002(282);;;;
20;282;ULLANO        B;282ULLANO        B;271;Calzature;ULLANO        B;5;99;544483||500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ewCZ7A8BQT2PeuDqsZJucQ_15550895836a564345785255_55851667_03050760XX1.jpg;https://127-foto.netlify.app/259.jpg;ULLANO        B 5(282);;;;
20;283;PRINCESS;283PRINCESS;271;Abito;PRINCESS;512;7;544210||51200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/nS_1Is-RSgeF6caiO1nMgw_15791481016a5634f9839757_07296059_03010330XX1.jpg;https://127-foto.netlify.app/260.jpg;PRINCESS 512(283);;;;
20;283;ILLUSIVO;283ILLUSIVO;271;Borsa Elegante;ILLUSIVO;0512 0002;99;544198||51200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1bRiZTbUTwOfj4ZrK8xGPg_2875279396a564331e1af46_09789559_03050260XX1.jpg;https://127-foto.netlify.app/260.jpg;ILLUSIVO 0512 0002(283);;;;
20;283;NOSTRANO;283NOSTRANO;271;Orecchino;NOSTRANO;0001 0002;99;544375||100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/osaAGM4_R6G4lzy-7AT-bA_18378364236a14533c334362_66403480_02971410XX1.jpg;https://127-foto.netlify.app/260.jpg;NOSTRANO 0001 0002(283);;;;
20;283;NOGATA;283NOGATA;271;Collana;NOGATA;0001 0002;99;544386||100020000;#N/D;https://127-foto.netlify.app/260.jpg;NOGATA 0001 0002(283);;;;
20;283;ULLANO        B;283ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/260.jpg;ULLANO        B 49(283);;;;
18;284;VANELLI;284VANELLI;271;Giacca;VANELLI;210;1;544475||21000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/4l2g40sTQDKLMB_ae0zHAA_19555341276a1451c0081257_37497398_02950630XX1.jpg;https://127-foto.netlify.app/275.jpg;VANELLI 210(284);;;;
18;284;BAMBY;284BAMBY;271;Top;BAMBY;4762;3;544515||476200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/2pVy_pxOSWuVYbsMif2AKw_13381653516a5634dbee2100_72481038_03000110XX1.jpg;https://127-foto.netlify.app/275.jpg;BAMBY 4762(284);;;;
18;284;ARCHIMEDE     A;284ARCHIMEDE     A;271;Pantalone;ARCHIMEDE     A;210;5;544296||21000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/f4U-XuD_SFO3PEnpMUciHA_5691672936a14523ed0d5c2_54398355_02900600XX1.jpg;https://127-foto.netlify.app/275.jpg;ARCHIMEDE     A 210(284);;;;
18;284;NEREIDI;284NEREIDI;271;Spilla;NEREIDI;7;99;544281||700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/dlJivDvVSmSf-QL7hpmiyg_10000561226a14532b693657_27294356_02970450XX1.jpg;https://127-foto.netlify.app/275.jpg;NEREIDI 7(284);;;;
18;284;NEMBO;284NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/275.jpg;NEMBO 2(284);;;;
18;284;ULLANO        B;284ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/275.jpg;ULLANO        B 49(284);;;;
13;239;VORACITA;239VORACITA;271;Giacca;VORACITA;201;1;544057||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/rC-O5g2-SXqHDKpIdtVxsg_8748464376a5635217c1cf3_30078700_03030170XX1.jpg;https://127-foto.netlify.app/234.jpg;VORACITA 201(239);;;;
13;239;ANIDRO;239ANIDRO;271;Pantalone;ANIDRO;201;5;544585||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/3Xsx-RK0QJy-qGP1Q3gRVA_19700470796a5634cd8fc8b5_42727777_02990130XX1.jpg;https://127-foto.netlify.app/234.jpg;ANIDRO 201(239);;;;
13;239;NOMAGLIO      C;239NOMAGLIO      C;271;Bracciale;NOMAGLIO      C;0987 0212 0002;99;544242||98702120002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/o4el4WDST_GAnO-UD8TmTw_4020636746a145338e3be47_39681256_02971340XX1.jpg;https://127-foto.netlify.app/234.jpg;NOMAGLIO      C 0987 0212 0002(239);;;;
13;239;NEVIGLIE;239NEVIGLIE;271;Orecchino;NEVIGLIE;0212 0987 0002;99;544457||21209870002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/pBWomEtORpmttUyUZ8p8EQ_3710773156a1453417183e8_17218047_02971620XX1.jpg;https://127-foto.netlify.app/234.jpg;NEVIGLIE 0212 0987 0002(239);;;;
